2020-04-08 16:03:02.511 [main] INFO  [org.springframework.web.servlet.handler.SimpleUrlHandlerMapping:362] maincid - Mapped URL path [/**/favicon.ico] onto handler of type [class org.springframework.web.servlet.resource.ResourceHttpRequestHandler]
2020-04-08 16:03:03.168 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/configprops || /configprops.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2020-04-08 16:03:03.169 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/metrics/{name:.*}],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.MetricsMvcEndpoint.value(java.lang.String)
2020-04-08 16:03:03.169 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/metrics || /metrics.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2020-04-08 16:03:03.170 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/autoconfig || /autoconfig.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2020-04-08 16:03:03.172 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/jolokia/**]}" onto public org.springframework.web.servlet.ModelAndView org.springframework.boot.actuate.endpoint.mvc.JolokiaMvcEndpoint.handle(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2020-04-08 16:03:03.173 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/env/{name:.*}],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EnvironmentMvcEndpoint.value(java.lang.String)
2020-04-08 16:03:03.173 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/env || /env.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2020-04-08 16:03:03.174 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/dump || /dump.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2020-04-08 16:03:03.176 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/beans || /beans.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2020-04-08 16:03:03.178 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/trace || /trace.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2020-04-08 16:03:03.179 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/heapdump || /heapdump.json],methods=[GET],produces=[application/octet-stream]}" onto public void org.springframework.boot.actuate.endpoint.mvc.HeapdumpMvcEndpoint.invoke(boolean,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.io.IOException,javax.servlet.ServletException
2020-04-08 16:03:03.180 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/health || /health.json],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.HealthMvcEndpoint.invoke(java.security.Principal)
2020-04-08 16:03:03.181 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/mappings || /mappings.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2020-04-08 16:03:03.181 [main] INFO  [org.springframework.boot.actuate.endpoint.mvc.EndpointHandlerMapping:543] maincid - Mapped "{[/info || /info.json],methods=[GET],produces=[application/json]}" onto public java.lang.Object org.springframework.boot.actuate.endpoint.mvc.EndpointMvcAdapter.invoke()
2020-04-08 16:03:03.371 [main] INFO  [org.springframework.web.servlet.view.freemarker.FreeMarkerConfigurer:127] maincid - ClassTemplateLoader for Spring macros added to FreeMarker configuration
2020-04-08 16:03:03.854 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:431] maincid - Registering beans for JMX exposure on startup
2020-04-08 16:03:03.858 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:916] maincid - Bean with name 'dataSource' has been autodetected for JMX exposure
2020-04-08 16:03:03.858 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:916] maincid - Bean with name 'statFilter' has been autodetected for JMX exposure
2020-04-08 16:03:03.866 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:671] maincid - Located MBean 'dataSource': registering with JMX server as MBean [com.alibaba.druid.pool:name=dataSource,type=DruidDataSource]
2020-04-08 16:03:03.870 [main] INFO  [org.springframework.jmx.export.annotation.AnnotationMBeanExporter:671] maincid - Located MBean 'statFilter': registering with JMX server as MBean [com.alibaba.druid.filter.stat:name=statFilter,type=StatFilter]
2020-04-08 16:03:03.872 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:431] maincid - Registering beans for JMX exposure on startup
2020-04-08 16:03:03.880 [main] INFO  [org.springframework.context.support.DefaultLifecycleProcessor:343] maincid - Starting beans in phase 0
2020-04-08 16:03:03.894 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] maincid - Located managed bean 'requestMappingEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=requestMappingEndpoint]
2020-04-08 16:03:03.943 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] maincid - Located managed bean 'environmentEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=environmentEndpoint]
2020-04-08 16:03:03.952 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] maincid - Located managed bean 'healthEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=healthEndpoint]
2020-04-08 16:03:03.961 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] maincid - Located managed bean 'beansEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=beansEndpoint]
2020-04-08 16:03:03.966 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] maincid - Located managed bean 'infoEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=infoEndpoint]
2020-04-08 16:03:03.973 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] maincid - Located managed bean 'metricsEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=metricsEndpoint]
2020-04-08 16:03:03.976 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] maincid - Located managed bean 'traceEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=traceEndpoint]
2020-04-08 16:03:03.979 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] maincid - Located managed bean 'dumpEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=dumpEndpoint]
2020-04-08 16:03:03.988 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] maincid - Located managed bean 'autoConfigurationReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=autoConfigurationReportEndpoint]
2020-04-08 16:03:03.991 [main] INFO  [org.springframework.boot.actuate.endpoint.jmx.EndpointMBeanExporter:678] maincid - Located managed bean 'configurationPropertiesReportEndpoint': registering with JMX server as MBean [org.springframework.boot:type=Endpoint,name=configurationPropertiesReportEndpoint]
2020-04-08 16:03:04.015 [main] INFO  [org.apache.coyote.http11.Http11NioProtocol:179] maincid - Initializing ProtocolHandler ["http-nio-8090"]
2020-04-08 16:03:04.032 [main] INFO  [org.apache.coyote.http11.Http11NioProtocol:179] maincid - Starting ProtocolHandler ["http-nio-8090"]
2020-04-08 16:03:04.079 [main] INFO  [org.apache.tomcat.util.net.NioSelectorPool:179] maincid - Using a shared selector for servlet write/read
2020-04-08 16:03:04.126 [main] INFO  [org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer:198] maincid - Tomcat started on port(s): 8090 (http)
2020-04-08 16:03:04.137 [main] INFO  [com.xunqi.house.HouseApplication:57] maincid - Started HouseApplication in 9.865 seconds (JVM running for 13.708)
2020-04-08 16:03:13.364 [http-nio-8090-exec-2] INFO  [org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:179] http-nio-8090-exec-2cid - Initializing Spring FrameworkServlet 'dispatcherServlet'
2020-04-08 16:03:13.364 [http-nio-8090-exec-2] INFO  [org.springframework.web.servlet.DispatcherServlet:489] http-nio-8090-exec-2cid - FrameworkServlet 'dispatcherServlet': initialization started
2020-04-08 16:03:13.402 [http-nio-8090-exec-2] INFO  [org.springframework.web.servlet.DispatcherServlet:508] http-nio-8090-exec-2cid - FrameworkServlet 'dispatcherServlet': initialization completed in 38 ms
2020-04-08 16:03:37.136 [Thread-21] INFO  [org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext:984] Thread-21cid - Closing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@2102a4d5: startup date [Wed Apr 08 16:02:55 CST 2020]; root of context hierarchy
2020-04-08 16:03:50.027 [main] INFO  [com.xunqi.house.HouseApplication:48] maincid - Starting HouseApplication on DESKTOP-FU7P8E6 with PID 140 (started by Jerry in D:\科泰Y2\Y2项目\房产销售平台\house)
2020-04-08 16:03:50.030 [main] INFO  [com.xunqi.house.HouseApplication:662] maincid - No active profile set, falling back to default profiles: default
2020-04-08 16:03:50.136 [main] INFO  [org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext:583] maincid - Refreshing org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@7dac3fd8: startup date [Wed Apr 08 16:03:50 CST 2020]; root of context hierarchy
2020-04-08 16:03:50.159 [background-preinit] INFO  [org.hibernate.validator.internal.util.Version:30] background-preinitcid - HV000001: Hibernate Validator 5.2.5.Final
2020-04-08 16:03:53.222 [main] INFO  [org.springframework.boot.context.embedded.tomcat.TomcatEmbeddedServletContainer:89] maincid - Tomcat initialized with port(s): 8090 (http)
2020-04-08 16:03:53.242 [main] INFO  [org.apache.catalina.core.StandardService:179] maincid - Starting service [Tomcat]
2020-04-08 16:03:53.244 [main] INFO  [org.apache.catalina.core.StandardEngine:179] maincid - Starting Servlet Engine: Apache Tomcat/8.5.15
2020-04-08 16:03:53.418 [localhost-startStop-1] INFO  [org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:179] localhost-startStop-1cid - Initializing Spring embedded WebApplicationContext
2020-04-08 16:03:53.419 [localhost-startStop-1] INFO  [org.springframework.web.context.ContextLoader:276] localhost-startStop-1cid - Root WebApplicationContext: initialization completed in 3283 ms
2020-04-08 16:03:53.892 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.ServletRegistrationBean:190] localhost-startStop-1cid - Mapping servlet: 'statViewServlet' to [/druid/*]
2020-04-08 16:03:53.893 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.ServletRegistrationBean:190] localhost-startStop-1cid - Mapping servlet: 'dispatcherServlet' to [/]
2020-04-08 16:03:53.902 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'metricsFilter' to: [/*]
2020-04-08 16:03:53.903 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'characterEncodingFilter' to: [/*]
2020-04-08 16:03:53.903 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'hiddenHttpMethodFilter' to: [/*]
2020-04-08 16:03:53.903 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'httpPutFormContentFilter' to: [/*]
2020-04-08 16:03:53.903 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'requestContextFilter' to: [/*]
2020-04-08 16:03:53.903 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'webRequestLoggingFilter' to: [/*]
2020-04-08 16:03:53.904 [localhost-startStop-1] INFO  [org.springframework.boot.web.servlet.FilterRegistrationBean:258] localhost-startStop-1cid - Mapping filter: 'applicationContextIdFilter' to: [/*]
2020-04-08 16:03:54.836 [main] INFO  [com.alibaba.druid.pool.DruidDataSource:106] maincid - {dataSource-1} inited
2020-04-08 16:03:56.208 [main] INFO  [org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/]:179] maincid - jolokia: No access restrictor found, access to any MBean is allowed
2020-04-08 16:03:56.495 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerAdapter:534] maincid - Looking for @ControllerAdvice: org.springframework.boot.context.embedded.AnnotationConfigEmbeddedWebApplicationContext@7dac3fd8: startup date [Wed Apr 08 16:03:50 CST 2020]; root of context hierarchy
2020-04-08 16:03:56.597 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/agency/agentDetail]}" onto public java.lang.String com.xunqi.house.web.controller.AgencyController.agentDetail(java.lang.Long,org.springframework.ui.ModelMap)
2020-04-08 16:03:56.598 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/agency/agentList]}" onto public java.lang.String com.xunqi.house.web.controller.AgencyController.agentList(java.lang.Integer,java.lang.Integer,org.springframework.ui.ModelMap)
